date,rad,tmin,tmax,rh,soilm,wdir,ws_avg,pp
05/02/2017,19.71,13.58,27.41,64.44,0.47,83.56,2.02,0
05/03/2017,20.01,13.91,27.58,65.56,0.47,88.69,2.12,0
05/04/2017,21.45,13.21,28.97,61.44,0.46,89.44,1.91,0
05/05/2017,20.41,12.52,29.18,58.62,0.45,87,1.26,0
05/06/2017,20.05,13.05,29.67,59.44,0.45,136,1.02,0
05/07/2017,19.97,16.33,30.06,57.25,0.44,114.19,0.95,0
05/08/2017,20.38,14.62,31.68,57.69,0.43,85.19,1.95,0
05/09/2017,19.61,15.1,31,57.12,0.41,94.75,2.39,0
05/10/2017,20.57,14.4,29.88,55.38,0.4,105.44,2.3,0
05/11/2017,20.58,12.36,29.43,55.38,0.39,131.06,1.46,0
05/12/2017,20.45,11.88,29.68,49.31,0.38,153.19,1.43,0
05/13/2017,20.51,14.28,30.37,48.94,0.36,130.25,1,0
05/14/2017,18.65,14.14,29.31,54.56,0.36,152.06,1.05,0
05/15/2017,20.41,12.9,29.54,37.94,0.35,162.12,2.07,0
05/16/2017,20.29,11.23,29.4,37.31,0.34,165.19,1.84,0
05/17/2017,20.84,11.68,29.68,43.62,0.33,140.69,1.84,0
05/18/2017,20.55,11.7,29.51,43.69,0.32,121.19,1.8,0
05/19/2017,18.24,12.8,30.17,50.62,0.31,92.12,2.37,0
05/20/2017,18.53,13.84,28.82,58.5,0.3,87.62,2.59,0
05/21/2017,17.47,11.92,28.7,52.94,0.3,82.19,1.97,0
05/22/2017,18.32,12.6,28.69,54.19,0.29,84.12,1.23,0
05/23/2017,18.62,14.59,30.1,54.56,0.28,59.75,1.77,0
05/24/2017,19.57,14.76,31.37,52.88,0.28,120.19,1.34,0
05/25/2017,19.6,14.38,31.69,43.81,0.27,134.31,1.48,0
05/26/2017,19.12,14.4,31.98,37.5,0.27,155.44,1.47,0
05/27/2017,18.54,17.76,32.19,33.81,0.26,139.62,1.59,0
05/28/2017,16.7,16.75,31.4,33.06,0.25,164.56,2.28,0
05/29/2017,18.6,16.43,28.93,44.12,0.24,95.69,3.34,0
05/30/2017,18.52,14.62,27.14,53.25,0.24,89.5,3.16,0
05/31/2017,18.99,12.26,27.43,54.44,0.24,89.44,2.09,0
06/01/2017,19.17,11.15,28.16,52.38,0.24,93.25,1.47,0
06/02/2017,17.1,12.48,28.8,46.94,0.23,119.94,0.95,0
06/03/2017,18.23,15.09,30.38,48.25,0.23,134.06,1.06,0
06/04/2017,18.3,15.21,31.19,47.94,0.23,101.25,1.39,0
06/05/2017,18.16,16.24,31.04,44.06,0.23,100.25,1.77,0
06/06/2017,15.21,15.15,29.76,47.75,0.22,65,1.98,0
06/07/2017,14.89,15.04,29.18,42.56,0.22,72.75,1.91,0
06/08/2017,17.36,13.69,30.15,41,0.22,93.12,2.37,0
06/09/2017,18.92,12.86,29.36,42.69,0.21,91.75,2.87,0
06/10/2017,17.93,12.02,27.19,53.06,0.21,84.38,3.2,0
06/11/2017,15.77,11.01,27.54,55.81,0.21,86,1.97,0
06/12/2017,18.76,11.25,28.19,50.31,0.21,96.44,1.81,0
06/13/2017,18.77,10.93,28.87,44.19,0.21,101.06,1.45,0
06/14/2017,18.72,12.4,29.64,40.81,0.21,149.06,1.24,0
06/15/2017,17.77,14.07,30.21,39.75,0.2,121.5,0.82,0
06/16/2017,16.77,13.83,30.7,42.62,0.2,88.62,1.95,0
06/17/2017,14.08,13.55,28.51,49.5,0.2,77,2.79,0
06/18/2017,15.11,13.56,27.76,50.75,0.2,83.69,2.32,0
06/19/2017,16.53,13.91,26.92,51,0.2,92.25,2.14,0
06/20/2017,14.76,14.08,26.06,49.31,0.2,133.69,1.77,0
06/21/2017,18.64,10.71,26.29,35.06,0.2,118.38,3.02,0
06/22/2017,18.84,9.35,26.2,41.56,0.2,105.5,1.95,0
06/23/2017,18.87,9.9,26.93,38.38,0.2,89.38,2.1,0
06/24/2017,18.8,8.51,27.35,36.12,0.2,85.88,2.67,0
06/25/2017,18.16,10.4,27.92,42.5,0.2,76.5,2.44,0
06/26/2017,14.63,10.69,27.91,44.38,0.2,87,2.23,0
06/27/2017,17.45,10.69,27.07,51.25,0.2,77.75,2.35,0
06/28/2017,18.99,9.52,27.28,52.06,0.19,68.38,1.82,0
06/29/2017,18.98,10.64,28.65,52.31,0.19,74,2.71,0
06/30/2017,18.47,11.21,28.62,46.38,0.19,83.75,2.15,0
07/01/2017,18.08,12.28,27.9,42,0.19,123.12,2.61,0
07/02/2017,18.84,10.96,26.76,35,0.19,108.81,2.92,0
07/03/2017,18.36,9.69,27.25,36.5,0.19,121.19,2.29,0
07/04/2017,14.79,8.49,25.69,40.75,0.19,114.56,2.69,0
07/05/2017,16.1,10.26,24.76,51.06,0.19,105.25,3.03,0
07/06/2017,16.89,10.66,25.58,54.38,0.19,95.19,2.98,0
07/07/2017,15.21,11.08,26.71,50.38,0.19,61.25,2.3,0
07/08/2017,17.41,14.3,28.67,51.06,0.19,57.94,1.81,0
07/09/2017,15.69,12.24,29.6,49.12,0.19,101.94,1.4,0
07/10/2017,18.34,12.7,30.39,44.12,0.18,95.75,1.77,0
07/11/2017,18.75,12.23,30.19,41.75,0.18,89.56,1.57,0
07/12/2017,19.24,12.13,29.78,42.19,0.18,93,2.27,0
07/13/2017,19.34,10.73,28.32,42.81,0.18,72.81,1.95,0
07/14/2017,19.55,9.76,28.61,38.94,0.18,64.44,2.12,0
07/15/2017,19.58,10.16,28.58,34,0.17,56,1.69,0
07/16/2017,19.72,10.05,29.52,33.75,0.17,126.75,1.51,0
07/17/2017,20.1,9.73,30.13,22.44,0.17,120.19,2.35,0
07/18/2017,19.7,9.37,29.57,36.06,0.17,93.5,2.26,0
07/19/2017,19.39,11.6,29.33,42.62,0.17,108.06,1.41,0
07/20/2017,19.72,10.9,29.78,40.12,0.17,139.25,1.94,0
07/21/2017,20.11,10.27,29.33,30,0.17,119.69,2.53,0
07/22/2017,19.74,10.53,29.19,39.94,0.16,98.5,1.26,0
07/23/2017,20.09,11.4,29.51,33.62,0.16,111.81,1.76,0
07/24/2017,20.1,10.6,29.36,26.88,0.16,110.38,2.76,0
07/25/2017,20,10.13,27.84,36.44,0.16,95,2.61,0
07/26/2017,19.98,10.44,28.01,38.38,0.16,107.25,1.98,0
07/27/2017,20.4,10.05,28.18,37.25,0.16,96.44,2.72,0
07/28/2017,20.5,9.01,25.84,38,0.16,93.88,3.3,0
07/29/2017,18.95,10.01,25.75,46.81,0.16,89.06,3.51,0
07/30/2017,15.7,9.79,27.73,46.88,0.16,84.12,2.95,0
07/31/2017,20.35,12.01,28.05,46.94,0.16,78.25,3.45,0
08/01/2017,12.74,12.7,26.68,50.06,0.16,85.38,3.26,0
08/02/2017,10.13,12.17,27.28,48.81,0.16,100.38,2.24,0
08/03/2017,13.72,13.54,26.94,47.44,0.16,103.12,2.4,0
08/04/2017,17.42,13.14,28.78,41,0.16,88.44,1.84,0
08/05/2017,19.68,12.73,29.87,37.44,0.16,126.06,1.66,0
08/06/2017,21.08,13.15,30.15,33.12,0.16,118.12,2.62,0
08/07/2017,20.48,12.51,29.87,34.69,0.16,96.25,3.03,0
08/08/2017,21.05,11.27,28.75,37.19,0.16,79,2.96,0
08/09/2017,21.8,10.72,28.54,40.12,0.16,81.94,2.88,0
08/10/2017,22.04,9.73,27.78,37.31,0.16,95.62,2.83,0
08/11/2017,22.33,10,29.32,35.56,0.16,86.62,2.04,0
08/12/2017,22.11,11.43,30.3,37.56,0.16,94.31,2.12,0
08/13/2017,22.06,11.94,30.78,37.25,0.16,84.56,2.04,0
08/14/2017,22.34,13.23,30.92,34.75,0.15,100.75,2.52,0
08/15/2017,22.28,12.87,30.75,34,0.15,87.06,1.93,0
08/16/2017,21.82,12.33,31.02,31.81,0.15,150.81,1.56,0
08/17/2017,22.05,15.93,32.4,19,0.15,242.25,2.45,0
08/18/2017,22.84,10.37,28.71,20.56,0.15,173.94,3.28,0
08/19/2017,21.51,10.2,30.8,25.94,0.15,109,2.66,0
08/20/2017,20.56,14.3,30.67,47.31,0.15,85.12,3.45,0
08/21/2017,22.32,13.62,30.36,42.44,0.15,79.31,3.02,0
08/22/2017,23,12.38,31.52,34.69,0.15,109.75,1.5,0
08/23/2017,23.54,12.97,33.15,20.81,0.14,148.5,2.31,0
08/24/2017,24.05,11.61,33.23,13.12,0.14,184.12,2.17,0
08/25/2017,24.32,11.94,34.49,11.06,0.14,125.62,2,0
08/26/2017,22.92,12.21,34.58,21.88,0.13,75.88,3.05,0
08/27/2017,21.55,16.28,33.73,32.75,0.14,66.75,4.04,0
08/28/2017,23.07,15.15,32.64,31.62,0.14,67.31,3.67,0
08/29/2017,23.61,14.05,31.97,33.5,0.14,88.31,2.98,0
08/30/2017,23.61,12.83,34.08,28.75,0.13,71.06,3.09,0
08/31/2017,23.69,13.03,34.56,22.69,0.13,72.06,2.69,0
09/01/2017,21.96,13.02,34.97,21,0.13,68.31,2.98,0
09/02/2017,22.31,14.94,34.73,23.12,0.13,94.81,2.62,0
09/03/2017,22.71,15.1,32.35,32.5,0.13,91.25,3.88,0
09/04/2017,22.38,14.78,30.86,37.88,0.13,81.56,4.05,0
09/05/2017,21.06,16.25,30.05,30.75,0.13,87.56,2.7,0
09/06/2017,23.34,14.57,33.28,33.19,0.13,103.81,2.34,0
09/07/2017,23.8,14.92,35.01,29.25,0.13,93.31,2.7,0
09/08/2017,24.16,14.83,35.46,24.5,0.13,71.25,3.16,0
09/09/2017,24.28,15.64,35.55,29,0.12,67.69,2.73,0
09/10/2017,24.33,15.64,36.3,25.12,0.12,78.19,2.99,0
09/11/2017,24.22,15.9,35.52,25.12,0.12,80.94,3.16,0
09/12/2017,24.57,16.33,34.72,24.25,0.12,61.88,3.32,0
09/13/2017,24.43,16.3,35.54,24.81,0.12,60.06,3.27,0
09/14/2017,24.93,15.3,37.19,20.75,0.12,66.94,3.05,0
09/15/2017,23.94,15.37,36.39,20.31,0.12,57.44,2.57,0
09/16/2017,23.18,16.33,36.56,20.56,0.12,77.19,2.64,0
09/17/2017,24.21,15.79,37.58,22.81,0.12,75.06,2.53,0
09/18/2017,23.13,17.1,38.21,18.12,0.12,70.12,2.91,0
09/19/2017,22.25,17.52,37.31,25.56,0.12,62.94,3.51,0
09/20/2017,23.69,17.83,37.23,31.88,0.12,69.94,3.82,0
09/21/2017,23.2,20.11,36.5,33.56,0.12,79.5,4.06,0
09/22/2017,24.83,18.62,36.3,30.12,0.12,71.81,3.16,0
09/23/2017,25.84,17.8,37.97,23.38,0.12,76,2.84,0
09/24/2017,25.3,18.55,37.15,22.69,0.12,69.94,3.6,0
09/25/2017,25.93,18.13,37.44,23.25,0.11,30.25,2.79,0
09/26/2017,25.67,17.91,38.82,18.81,0.11,35.56,2.39,0
09/27/2017,23.32,17.95,39.57,18.69,0.11,89.88,2.22,0
09/28/2017,21.32,21.2,38.94,23.31,0.11,71.19,4.34,0
09/29/2017,23.27,22.01,36.05,32.56,0.11,72,4.35,0
09/30/2017,22.95,19.27,35.83,36.31,0.11,70.31,3.85,0
10/01/2017,23.85,20.08,36.4,29.56,0.11,74.69,3.27,0
10/02/2017,25.54,19.44,37.18,29,0.11,82.81,3.01,0
10/03/2017,25.01,20.98,38.15,25.94,0.11,75.06,3.65,0
10/04/2017,25.92,20.65,38.04,28.94,0.11,50.69,3.62,0
10/05/2017,21.41,23.39,38.58,29.44,0.11,74.25,3.17,0
10/06/2017,6.01,23.19,35.83,34.62,0.12,158.5,2.72,0
10/07/2017,16.28,22.37,35.74,42.94,0.12,114.88,2.09,0
10/08/2017,15.32,23.57,36.22,39.44,0.12,131.94,3.52,0
10/09/2017,13.3,22.43,36.26,45.31,0.13,232.88,3.1,0
10/10/2017,26,20.83,36.4,31.12,0.13,217.69,2.55,0
10/11/2017,28.49,18.47,37.94,13.38,0.13,157.81,3.27,0
10/12/2017,28.49,19.3,39.15,12.88,0.12,122.75,3.38,0
10/13/2017,28.31,20.44,38.48,17.25,0.12,100.06,4.36,0
10/14/2017,28.59,19.73,38.23,22.06,0.12,88,4.35,0
10/15/2017,27.56,19,39.33,20.12,0.12,55.5,3.26,0
10/16/2017,27.93,19.8,40.9,16.31,0.12,78,2.12,0
10/17/2017,27.55,20.94,41.61,12.94,0.12,156.06,2.38,0
10/18/2017,27.26,21.51,41.9,10.94,0.11,147.62,2.8,0
10/19/2017,21.97,22.5,40.93,24.56,0.11,67.94,3.9,0
10/20/2017,13.34,25.55,39.4,31.94,0.11,120.31,2.81,5.545100689
10/21/2017,6.26,24.3,36.05,41.31,0.21,122.19,4.56,12.10808086
10/22/2017,23,22.6,36.19,40.25,0.29,87.62,3.62,0
10/23/2017,20.16,23.79,36.44,33.12,0.26,78.12,3.45,0
10/24/2017,24.68,20.63,39.01,28.81,0.23,77.25,2.65,0
10/25/2017,24.32,23.88,40.73,24.25,0.22,86.44,2.5,0
10/26/2017,23.15,23.94,40.72,22.19,0.2,133.75,1.75,0
10/27/2017,15.88,25.86,37.69,30.12,0.2,162.44,3.21,1.500658035
10/28/2017,13.06,20.11,27.23,56.62,0.23,102.12,5.14,1.500658035
10/29/2017,5.98,18.01,29.61,59,0.29,85.81,5.02,0
10/30/2017,15.58,18.19,31.66,56.12,0.31,104.81,3.65,3.001316071
10/31/2017,26.3,19.08,34.6,45.88,0.32,109.62,3.11,0
11/01/2017,26.14,20.18,36.84,34.62,0.28,76.31,3.49,0
11/02/2017,26.32,21.76,37.49,32.75,0.25,78.69,3.82,0
11/03/2017,25.63,21.44,38.08,34.88,0.23,77.94,3.98,0
11/04/2017,25.35,22.58,37.51,31.94,0.22,95.31,3.47,0
11/05/2017,30.4,20.6,37.05,26.94,0.21,99.44,4.08,0
11/06/2017,30.11,18.81,37.86,24.56,0.2,101.5,2.17,0
11/07/2017,29.58,20.61,39.08,23.19,0.19,62.69,1.91,0
11/08/2017,27.42,22.11,40.15,26.5,0.18,237.31,2.04,0
11/09/2017,21.35,24.69,39.31,27,0.17,81.38,3.09,0
11/10/2017,15.99,21.58,30.18,56.69,0.27,125.94,3,5.184980392
11/11/2017,12.12,20.15,30.59,61.38,0.52,41,1.29,7.044743538
11/12/2017,21.77,19.72,31.98,56.94,0.47,76.69,1.42,0
11/13/2017,19.12,21.48,32.55,59.38,0.48,172.19,1.89,4.696495533
11/14/2017,17.52,21.51,30.75,60.44,0.48,265.19,2.29,4.696495533
11/15/2017,20.94,20.51,33.05,58.06,0.46,306.88,3.33,4.696495533
11/16/2017,26.08,18.08,31.62,37.12,0.43,204.19,3.16,0
11/17/2017,31.23,13.69,32.89,25.19,0.39,171.88,2.74,0
11/18/2017,29.03,14.48,35.25,28.88,0.36,122.88,1.4,0
11/19/2017,27.59,20.13,35.68,48.75,0.36,60.69,3.17,0
11/20/2017,26.93,20.4,36.54,47.12,0.34,67.69,3.38,0
11/21/2017,26.86,21.33,37.82,38.44,0.31,103.62,1.71,0
11/22/2017,7.85,22.99,31.73,58.56,0.45,197,2.16,2.156081915
11/23/2017,19.09,21.37,32.08,59.12,0.48,106.81,1.76,0
11/24/2017,18.17,20.55,32.51,64.12,0.45,66.56,2.07,4.31216383
11/25/2017,24.36,20.36,35.34,52.62,0.42,123.19,1.61,6.468245983
11/26/2017,19.58,21.02,33.85,57.56,0.41,161.31,1.75,3.281944036
11/27/2017,18.88,21.38,28.92,68.12,0.46,199.88,1.52,3.281944036
11/28/2017,27.56,18.74,34.74,57.94,0.44,88.81,3.04,0
11/29/2017,27.66,18.9,35.54,49.62,0.39,82.38,3.16,0
11/30/2017,29.28,19.54,36.01,47.5,0.35,78.94,3.4,0
12/01/2017,28.87,20.58,37.16,42.12,0.32,66.31,2.9,0
12/02/2017,24.3,21.68,37.32,40.19,0.29,82.69,1.98,0
12/03/2017,16.75,24.17,33.96,44.56,0.3,212,1.77,7.792913914
12/04/2017,23.26,22.82,35.4,46.38,0.32,156.69,1.54,3.896456957
12/05/2017,18.47,22.15,32.86,56.25,0.46,114.81,2.34,1.948228478
12/06/2017,15.22,20.13,30.86,71.75,0.7,132.38,1.61,0
12/07/2017,18.02,18.91,28.33,74.75,0.63,98.12,2.67,7.95641613
12/08/2017,14.1,19.18,27.44,79.31,0.65,111.94,2.74,11.93462467
12/09/2017,19.33,17.66,27.86,78.12,0.7,84.19,1.91,0
12/10/2017,26.83,19.98,30.21,68.62,0.62,138.5,1.41,0
12/11/2017,24.2,19.62,29.55,70.88,0.59,127.19,1.34,0
12/12/2017,26.69,18.94,31.61,70.06,0.59,46.25,2.11,0
12/13/2017,18.93,20.37,29.59,70.56,0.59,175.44,1.2,2.95816803
12/14/2017,23.28,20.94,31.15,70,0.59,166.25,1.41,2.95816803
12/15/2017,24.56,20.13,32.89,66.56,0.56,67.12,2.35,8.874504089
12/16/2017,23.11,20.95,30.9,67.56,0.55,73.69,2.94,3.230881453
12/17/2017,29.25,19.33,33.54,62.94,0.52,62.19,2.15,0
12/18/2017,26.77,20.17,34.33,59.88,0.49,50.31,2.02,0
12/19/2017,26.73,19.9,34.33,58.75,0.48,45.06,2.34,0
12/20/2017,19.44,21.2,31.7,70.62,0.48,100.19,1.97,3.230881453
12/21/2017,24.81,21.4,30.68,74.62,0.52,39.75,1.34,2.457625866
12/22/2017,25.45,20.9,31.41,73.38,0.62,314.19,1.32,2.457625866
12/23/2017,16.83,21.89,25.98,82.56,0.62,212.5,1.14,9.830503464
12/24/2017,24.68,20.31,27.49,82.25,0.61,273.56,1.27,2.457625866
12/25/2017,20.18,20.22,29.33,73.81,0.7,247.31,1.1,4.915251732
12/26/2017,19.79,20.69,28.6,80.44,0.72,73.88,1.75,14.56007004
12/27/2017,15.1,18.58,24.26,85.56,0.71,91.31,3.71,0
12/28/2017,21.18,17.89,29.08,79.75,0.64,54.75,1.98,0
12/29/2017,27.37,19.98,29.54,76.88,0.64,172.31,1.12,0
12/30/2017,28.97,19.7,29.98,71.88,0.61,124.38,1.12,0
12/31/2017,24.67,18.76,29.47,73.5,0.6,190.31,1.13,7.280035019
01/01/2018,25,18.82,31.61,66.69,0.59,197.06,1.2,12.88549995
01/02/2018,27.37,19.63,27.68,78.62,0.67,267.62,1.55,0
01/03/2018,29.91,19.58,28.56,74.19,0.62,122.25,1.92,0
01/04/2018,28.54,18.01,28.59,72.75,0.59,100.38,2.78,0
01/05/2018,30.79,16.59,30.01,61,0.56,88.06,2.09,0
01/06/2018,31.56,17.05,33.46,47.62,0.54,121.44,1.59,0
01/07/2018,30.1,16.08,34.91,47.44,0.52,124.88,1.3,0
01/08/2018,28.91,18.33,36.19,50,0.5,249,1.68,0
01/09/2018,26.51,21.98,36.17,46.5,0.49,195.62,1.31,0
01/10/2018,24.46,21.55,33.33,60,0.48,89,2.79,3.725277185
01/11/2018,20.61,19.94,28.15,69.06,0.5,95.12,2.66,0
01/12/2018,27.75,19.45,31.99,60.69,0.48,89.56,2.32,0
01/13/2018,28.23,18.52,33.92,55.12,0.47,72,1.45,0
01/14/2018,27.79,20.6,35.64,46.38,0.45,109.31,1.06,0
01/15/2018,28.36,19.6,36.43,46.69,0.44,154.5,1.3,0
01/16/2018,22.45,19.8,35.34,53.5,0.44,75.75,1.64,2.617445469
01/17/2018,22,21.78,29.96,67.81,0.48,86.62,2.72,2.617445469
01/18/2018,27.45,20.99,34.76,52.75,0.46,89.31,2.25,0
01/19/2018,29.3,19.69,35.51,50.94,0.44,89,2.25,0
01/20/2018,26.38,19.04,35.5,49.56,0.43,119.69,1.11,0
01/21/2018,24.25,20.59,36.87,48.62,0.41,142.5,1.54,0
01/22/2018,23.37,21.46,37.04,47.12,0.41,92.62,1.38,2.629953146
01/23/2018,21.74,22.37,34.98,51.31,0.41,165.5,1.23,5.259906292
01/24/2018,19.48,21.59,33.11,60,0.41,223.56,1.7,5.259906292
01/25/2018,25.03,21.3,34.26,55.69,0.41,199.88,0.91,5.259906292
01/26/2018,17.3,22.3,33.54,53.88,0.41,110.5,1.95,2.171165943
01/27/2018,23.13,21.61,33.75,55.5,0.41,101.5,1.42,2.171165943
01/28/2018,23.28,20.9,31.15,66.5,0.45,177.62,1.15,4.342331886
01/29/2018,26.37,21.37,30.47,70,0.52,140.38,2.59,0
01/30/2018,19.03,20.63,31.72,72.56,0.5,169.94,2.09,8.684663773
01/31/2018,19.84,21.03,28.9,75.75,0.54,173.06,0.81,6.513497829
02/01/2018,14.96,20.63,30.85,77.25,0.58,173.69,1.12,26.66542053
02/02/2018,20.17,20.72,28.42,82.44,0.66,217.88,1.32,5.333084106
02/03/2018,12.66,20.63,28.9,79.31,0.63,183.69,1.33,21.33233643
02/04/2018,16.73,21.19,27.59,81.19,0.79,190.69,0.95,15.99925327
02/05/2018,16.88,20.61,28.33,81.56,0.68,187.19,1.59,0
02/06/2018,16.05,19.96,28.58,81.44,0.72,92.81,1.12,16.58067894
02/07/2018,4.43,21.05,25.29,89.25,0.7,61.19,1.84,27.63446426
02/08/2018,12.19,17.14,24.22,87.75,0.76,98.5,3.88,11.05378532
02/09/2018,15.58,17.9,25.68,88.12,0.77,107.5,3.98,0
02/10/2018,22.79,17.33,27.42,82.88,0.7,128.88,2.8,0
02/11/2018,27.92,16.96,28.05,79.75,0.67,110.31,1.77,0
02/12/2018,23.13,18.75,27.83,79.75,0.66,116.25,2.45,0
02/13/2018,19.57,18.73,26.12,87.12,0.69,79.81,2.38,0
02/14/2018,15.9,19.74,23.96,92.38,0.73,50.62,1.61,12.51933384
02/15/2018,19.56,19.6,25.98,90.56,0.8,101,1.42,12.51933384
02/16/2018,18.16,19.58,27.38,81.06,0.8,234.94,1.43,8.830292702
02/17/2018,20.03,20.07,28.56,81.75,0.73,59.31,1.07,4.415146351
02/18/2018,22.45,20.71,27.14,85.69,0.8,225.19,1.56,8.830292702
02/19/2018,16.9,20.4,24.56,91.94,0.77,193.75,1.62,13.24543953
02/20/2018,22.49,18.92,27.69,80.81,0.78,240,1.05,4.415146351
02/21/2018,17.5,19.96,27.1,83.38,0.76,173.12,0.85,13.26194954
02/22/2018,19.82,19.83,25.26,87.5,0.79,120.62,0.91,13.26194954
02/23/2018,20.09,20.15,25.76,86.62,0.81,191.62,1.27,13.26194954
02/24/2018,16.93,19.62,28.21,86.06,0.79,70.56,2.43,8.841300011
02/25/2018,7.14,19.79,27.51,86.75,0.8,117.12,2.28,13.26194954
02/26/2018,12.52,19.88,25.37,91.69,0.82,214.44,3.05,20.44612694
02/27/2018,14.82,18.73,27.08,87.81,0.84,42.94,2.41,12.26767826
02/28/2018,6.65,19.87,26.69,90.38,0.87,88.06,2.49,24.53535652
03/01/2018,17.48,19.48,26.79,89.69,0.84,95.88,2.12,8.779725075
03/02/2018,15.92,19.14,27.3,87.75,0.82,111.56,3.03,13.16958809
03/03/2018,18.13,20.04,26.6,86.44,0.82,93.38,2.78,4.389862537
03/04/2018,16.32,19.53,25.45,90.25,0.82,80.38,2.55,8.779725075
03/05/2018,16.81,19.98,26.97,83.69,0.81,138,1.63,0
03/06/2018,15.66,19.7,27.11,84.88,0.83,180.38,1.09,4.644064426
03/07/2018,24.1,19.37,27.47,83.81,0.84,110.31,0.84,0
03/08/2018,26.42,20.95,28.98,77.88,0.81,196.88,1.01,0
03/09/2018,20.63,21.08,28.21,79.81,0.81,257.12,0.84,9.288128853
03/10/2018,22.04,21.08,27.73,83.38,0.8,148.38,1.27,4.644064426
03/11/2018,21.59,18.94,27.33,86.38,0.8,93.38,1.42,0
03/12/2018,23.91,18.92,27.33,85.25,0.8,105.81,2.01,3.35924387
03/13/2018,21.19,18.45,24.68,88.12,0.8,96.75,2.48,0
03/14/2018,23.68,16.44,25.75,87,0.79,100.5,2.16,0
03/15/2018,24.84,17.27,28.83,79.75,0.78,70.88,1.24,0
03/16/2018,22.65,18.75,28.08,79.19,0.77,124.44,1.01,4.752813816
03/17/2018,18.29,19.52,28.32,77.88,0.78,138.75,1.63,4.752813816
03/18/2018,18.51,17.7,27.39,83.44,0.77,94.56,2.59,0
03/19/2018,20.48,17.44,28.1,82.56,0.77,95.5,1.59,0
03/20/2018,22.79,17.43,29.19,79.12,0.76,85.5,1.69,0
03/21/2018,21.84,18.4,29.08,80.38,0.76,61.06,1.7,0
03/22/2018,19.89,19.04,29.69,75.62,0.74,61.12,1.69,0
03/23/2018,15.24,18.88,28.58,78.81,0.75,60.69,1.14,8.8785429
03/24/2018,20.9,20.12,24.67,88.62,0.85,82.25,1.2,0
03/25/2018,19.25,18.48,26.98,85.44,0.83,141.19,1.28,0
03/26/2018,17.61,19.73,27.82,83.31,0.8,112.56,1.23,5.80141449
03/27/2018,20.64,18.4,27.83,83.44,0.8,97.44,1.85,5.80141449
03/28/2018,20.35,18.9,27.69,85.5,0.79,86.56,2.02,5.80141449
03/29/2018,17.7,19.51,27.8,84.25,0.78,48.06,2.16,0
03/30/2018,19,19.02,25.3,88,0.77,120.94,1.5,17.40424347
03/31/2018,13.59,19.68,27.09,84.38,0.77,100.81,1.34,5.80141449
04/01/2018,23.78,16.69,27.77,80.25,0.76,102.38,1.83,0
04/02/2018,24,14.55,26.86,80.88,0.75,97,1.97,0
04/03/2018,24.91,14.97,28.12,77.69,0.74,89.12,1.98,0
04/04/2018,22.72,16.67,28.21,78.44,0.73,88,2.06,0
04/05/2018,5.56,17.87,26.6,85.19,0.77,90.88,1.68,14.78340149
04/06/2018,15.68,17.9,26.2,87.19,0.76,106.81,1.64,0
04/07/2018,18.87,18.5,27.97,80.06,0.74,78.81,1.2,0
04/08/2018,16.26,18.3,26.98,86.38,0.78,110.62,1.92,0
04/09/2018,21.48,17.35,27.26,83.56,0.74,97.12,2.27,0
04/10/2018,23.6,16.49,28.12,79.94,0.73,100.75,1.69,0
04/11/2018,22.27,16.49,28.62,77,0.72,107.56,1.72,0
04/12/2018,17.46,17.49,27.01,81.31,0.71,92.19,3.03,0
04/13/2018,20.91,16.66,26,80.31,0.7,94.25,2.88,0
04/14/2018,20.38,15.56,27.49,82.12,0.7,90.19,1.86,0
04/15/2018,21.87,16.58,28.05,80.75,0.69,84.06,1.99,0
04/16/2018,22.1,15.92,27.82,77.75,0.68,100.06,2.09,0
04/17/2018,22.85,14.82,27.36,77.56,0.67,86.38,1.91,0
04/18/2018,23.03,15.08,27.63,74,0.66,78.56,1.36,0
04/19/2018,22.98,15.89,28.49,66.19,0.66,94.81,1.32,0
04/20/2018,22.27,16.83,29.45,59,0.64,116.25,1.02,0
04/21/2018,21.33,16.51,29.92,58.69,0.63,90.5,1.28,0
04/22/2018,22.48,16.1,30.01,58.38,0.62,100.25,1.02,0
04/23/2018,22.71,13.74,29.15,64.25,0.62,109.62,1.7,0
04/24/2018,22.82,14.36,28.6,67.19,0.61,83.25,1.84,0
04/25/2018,22.89,12.37,28.36,62.69,0.6,76.19,1.66,0
04/26/2018,22.01,12.11,27.49,65.69,0.59,67.69,1.58,0
04/27/2018,22.76,11.66,27.77,64.44,0.59,63.75,1.54,0
04/28/2018,21.99,12.89,28.23,66.88,0.58,78.19,1.6,0
04/29/2018,19.83,13.76,28.49,66.75,0.57,87.12,1.49,0
04/30/2018,18.53,14.47,28.36,65.62,0.56,91.31,1.94,0
05/01/2018,19.58,15.49,27.47,64,0.55,86.69,2.13,0
05/02/2018,21.06,12.88,27.55,60.75,0.55,91.81,1.42,0
05/03/2018,20.63,13.72,28.23,56.69,0.55,124.31,1.2,0
05/04/2018,20.41,13.4,29.05,56.94,0.54,119.75,1.49,0
05/05/2018,20.56,12.98,28.87,60.75,0.53,105.5,1.58,0
05/06/2018,20.18,13.83,28.69,64.81,0.53,92.94,1.38,0
05/07/2018,20.41,13.43,28.65,66.19,0.52,75,1.76,0
05/08/2018,18.13,13.73,27.69,64.94,0.52,82,1.58,0
